track_name,artist_name,genre,track_popularity,predicted_popularity,artist_popularity,artist_followers,residual
Volcano,Damien Rice,Singer/Songwriter,50.0,40.331772488598105,59.0,1148021.0,9.668227511401895
The Ocean,Led Zeppelin,Rock,60.0,58.298427184787194,78.0,16265280.0,1.7015728152128062
Hold On Tight,Electric Light Orchestra,Rock,58.0,52.434076237834155,74.0,4541389.0,5.565923762165845
Tomboy,Miranda Lambert,Country,26.0,49.245108790479215,69.0,3735664.0,-23.245108790479215
Hesitate,Stone Sour,Hard Rock,58.0,40.7655337261408,66.0,3131401.0,17.234466273859198
Landslide,Fleetwood Mac,Rock,87.0,59.335838527042085,86.0,14472915.0,27.664161472957915
Make It Happen,Mariah Carey,Pop,50.0,57.803317359559415,86.0,12343464.0,-7.803317359559415
No Regrets (feat. Don Toliver),Eminem,Hip-Hop/Rap,56.0,65.51689446648294,91.0,106660553.0,-9.516894466482938
Hard Headed Woman,Elvis Presley,Rock,35.0,48.5007534961566,82.0,11228237.0,-13.500753496156598
Slow Show,The National,Alternative,50.0,43.181985364896825,65.0,1693880.0,6.818014635103175
Positively 4th Street,Bob Dylan,Rock,44.0,52.00553850904038,75.0,7495819.0,-8.005538509040377
Ugly Lights,Miranda Lambert,Country,29.0,48.50758073870316,69.0,3735664.0,-19.50758073870316
Getaway Driver,Miranda Lambert,Country,27.0,49.15519500220072,69.0,3735664.0,-22.15519500220072
Fight for You,Jason Derulo,Pop,58.0,53.39959355369018,78.0,12516470.0,4.600406446309819
Holy (feat. Chance the Rapper),Justin Bieber,Pop,67.0,65.7443724498209,94.0,86441506.0,1.2556275501790992
Country Boy,Alan Jackson,Country,54.0,49.765200950059985,75.0,3477025.0,4.234799049940015
Use Me,Hootie & The Blowfish,Pop,38.0,46.7337057735076,64.0,1260180.0,-8.733705773507602
Surrender,Elvis Presley,Rock,46.0,47.99843003039651,82.0,11228237.0,-1.9984300303965128
Storyline,Hunter Hayes,Country,27.0,42.39165726674059,56.0,1218497.0,-15.391657266740587
Love Someone,Lukas Graham,Pop,61.0,56.84163354051801,72.0,3098251.0,4.158366459481989
Walk Like a Man,The Four Seasons,Soundtrack,11.0,35.12934098086667,58.0,741919.0,-24.129340980866672
Colossus,"Tyler, The Creator",Rap,60.0,54.916951045990295,88.0,25492387.0,5.083048954009705
Just the Way You Are,Billy Joel,Rock,74.0,53.79211636444637,81.0,7667867.0,20.207883635553628
Hope (feat. Ty Dolla $ign),Wiz Khalifa,Hip-Hop/Rap,35.0,53.72090538826598,84.0,12254440.0,-18.720905388265983
Demons,The National,Alternative,45.0,44.849886747001044,65.0,1693880.0,0.15011325299895617
Ghost,Justin Bieber,Pop,85.0,63.279653095537874,94.0,86441506.0,21.720346904462126
Let It Die,Three Days Grace,Hard Rock,58.0,58.89255739205871,80.0,7549268.0,-0.8925573920587127
She's Not You,Elvis Presley,Rock,45.0,47.72530417021542,82.0,11228237.0,-2.7253041702154235
Good Time,Alan Jackson,Country,68.0,50.498536323125386,75.0,3477025.0,17.501463676874614
On My Mind,Cody Simpson,Pop,38.0,37.45162816204622,53.0,1333833.0,0.5483718379537805
One More Day,Lee Brice,Country,21.0,49.30540452973218,67.0,2516156.0,-28.30540452973218
(Now and Then There's) A Fool Such As I,Elvis Presley,Rock,45.0,48.15733899869593,82.0,11228237.0,-3.157338998695927
Today Was A Fairytale (Taylor’s Version),Taylor Swift,Country,60.0,69.62295619045443,100.0,149973500.0,-9.622956190454431
Someday,Alan Jackson,Country,50.0,50.64574483280821,75.0,3477025.0,-0.6457448328082123
Run,AWOLNATION,Alternative,55.0,45.27408107486645,62.0,2066588.0,9.725918925133548
Goblin,"Tyler, The Creator",Hip-Hop/Rap,44.0,58.46306371080846,88.0,25492387.0,-14.463063710808463
Bidi Bidi Bom Bom,Selena,Pop Latino,70.0,55.28514392426722,73.0,4465209.0,14.714856075732783
Me Enamoré,Shakira,Pop Latino,70.0,59.341134865893956,89.0,40948506.0,10.658865134106044
The Sky Is Crying,Stevie Ray Vaughan & Double Trouble,Rock,51.0,47.37064551110728,63.0,2642673.0,3.629354488892723
Panic Station,Muse,Alternative,62.0,52.90814847706303,78.0,8596941.0,9.09185152293697
Wish We Were Older,Metro Station,Alternative,27.0,35.931799069815455,55.0,373405.0,-8.931799069815455
You Proof,Morgan Wallen,Country,76.0,62.27782739959364,90.0,14645780.0,13.72217260040636
Take Me Home Country Road,Israel Kamakawiwo'ole,Worldwide,45.0,53.08518802535163,64.0,675378.0,-8.085188025351627
Nothing Breaks Like a Heart (feat. Miley Cyrus),Mark Ronson,Pop,71.0,58.712403102448626,77.0,1351646.0,12.287596897551374
Slight Work (feat. Big Sean),Wale,Hip-Hop/Rap,18.0,49.052736879975434,77.0,4345289.0,-31.052736879975434
All I Could Do Was Cry,Beyoncé,Soundtrack,47.0,57.515447627732165,86.0,41847546.0,-10.515447627732165
Better Man,Leon Bridges,R&B/Soul,60.0,53.21571412724105,75.0,1970249.0,6.78428587275895
Born to Run,Bruce Springsteen,Rock,73.0,51.41526542571156,80.0,7497983.0,21.58473457428844
I've Got Wheels,Miranda Lambert,Country,26.0,48.99082715540274,69.0,3735664.0,-22.99082715540274
Are You Gonna Go My Way,Lenny Kravitz,Rock,74.0,59.24370871079187,74.0,3682441.0,14.756291289208129
"Ebay (Parody of ""I Want It That Way"" By the Backstreet Boys)","""Weird Al"" Yankovic",Comedy,46.0,43.28785287382973,59.0,1047088.0,2.7121471261702723
Old Friends,Chris Stapleton,Country,52.0,60.7821649645334,84.0,9294744.0,-8.7821649645334
Skeptic,Slipknot,Metal,55.0,50.211637514474965,81.0,14541812.0,4.788362485525035
"Lolli Lolli (Pop That Body) [feat. Project Pat, Young D & SuperPower]",Three 6 Mafia,Hip-Hop/Rap,53.0,53.31732295403309,67.0,1530364.0,-0.31732295403308797
Never Love Again,Eminem,Hip-Hop/Rap,60.0,65.22748832539395,91.0,106660553.0,-5.227488325393949
Peacemaker,Green Day,Alternative,48.0,53.14136080653237,82.0,17741073.0,-5.141360806532369
Shape of My Heart,Backstreet Boys,Pop,15.0,51.73773002427502,79.0,6883076.0,-36.73773002427502
Only Lonely,Hootie & The Blowfish,Pop,37.0,47.345970742038745,64.0,1260180.0,-10.345970742038745
Everybody Dies In Their Nightmares,XXXTENTACION,Hip-Hop/Rap,79.0,61.546551286380485,86.0,52547955.0,17.453448713619515
Remember Boys,Cole Swindell,Country,33.0,42.49399909474184,65.0,2601126.0,-9.493999094741838
imagine,Ariana Grande,Pop,70.0,65.61917448396292,95.0,109122307.0,4.380825516037078
Kashmir,Led Zeppelin,Rock,71.0,60.76290125500029,78.0,16265280.0,10.237098744999713
Wooden Heart,Elvis Presley,Rock,36.0,47.31784046751583,82.0,11228237.0,-11.317840467515829
The Riddle,Five for Fighting,Pop,51.0,49.040269192784024,58.0,896463.0,1.9597308072159763
"December, 1963 (Oh, What a Night)",The Four Seasons,Pop,39.0,37.27231521294356,58.0,741919.0,1.7276847870564396
Woman Up,Meghan Trainor,Pop,49.0,54.502826907221156,79.0,15755443.0,-5.502826907221156
Follow You,Bring Me The Horizon,Hard Rock,73.0,58.31610836273136,79.0,6760206.0,14.683891637268637
Just One Drink,Jack White,Alternative,30.0,40.91350928806264,57.0,1432979.0,-10.913509288062642
Dear Old Sun,Miranda Lambert,Country,24.0,49.92662314939236,69.0,3735664.0,-25.926623149392363
Happy Holiday / The Holiday Season,Andy Williams,Christmas: Classic,38.0,51.74606682632107,77.0,613818.0,-13.74606682632107
A Big Hunk O' Love,Elvis Presley,Rock,10.0,48.09719185250152,82.0,11228237.0,-38.09719185250152
marjorie,Taylor Swift,Alternative,67.0,71.19974928359184,100.0,149973500.0,-4.199749283591842
Baby (Glee Cast Version),Glee Cast,Pop,25.0,42.74904061372258,71.0,1540044.0,-17.749040613722578
Smoking Jacket,Miranda Lambert,Country,29.0,49.90626577724567,69.0,3735664.0,-20.90626577724567
Days of the Week,Stone Temple Pilots,Rock,7.0,44.3595482966389,71.0,4085152.0,-37.3595482966389
Keep On,Eric Church,Country,43.0,49.35988465388778,73.0,4182760.0,-6.359884653887782
The Mirror,Kid Rock,Hard Rock,23.0,50.048608650401974,67.0,3043636.0,-27.048608650401974
Tin Pan Alley (aka Roughest Place In Town),Stevie Ray Vaughan & Double Trouble,Rock,34.0,49.21851716180921,63.0,2642673.0,-15.21851716180921
A Girl,Blake Shelton,Country,63.0,44.39398782173545,76.0,7554646.0,18.60601217826455
Brave Honest Beautiful (feat. Meghan Trainor),Fifth Harmony,Pop,47.0,50.22342384620713,71.0,16208108.0,-3.223423846207133
Arrival In Nara,alt-J,Alternative,41.0,51.18858625338111,70.0,3438099.0,-10.18858625338111
(Don't Fear) The Reaper,Blue Öyster Cult,Rock,39.0,48.5470741689389,64.0,1748773.0,-9.547074168938899
Good Ol' Days,Miranda Lambert,Country,26.0,48.720059264511235,69.0,3735664.0,-22.720059264511235
Good Ol' Days,Miranda Lambert,Country,26.0,48.720059264511235,69.0,3735664.0,-22.720059264511235
For My Sake,Shinedown,Hard Rock,51.0,50.72461261982491,73.0,4618633.0,0.2753873801750899
For My Sake,Shinedown,Hard Rock,51.0,50.72461261982491,73.0,4618633.0,0.2753873801750899
That’s When (Taylor’s Version) [From The Vault] [feat. Keith Urban],Taylor Swift,Country,60.0,68.97579953495773,100.0,149973500.0,-8.97579953495773
That’s When (Taylor’s Version) [From The Vault] [feat. Keith Urban],Taylor Swift,Country,60.0,68.97579953495773,100.0,149973500.0,-8.97579953495773
Lenny,Stevie Ray Vaughan & Double Trouble,Rock,56.0,44.16691082249677,63.0,2642673.0,11.833089177503233
Lenny,Stevie Ray Vaughan & Double Trouble,Rock,56.0,44.16691082249677,63.0,2642673.0,11.833089177503233
"All I Ask of You (Duet with Kelly Clarkson) [From ""The Phantom of the Opera""]",Josh Groban,Pop,9.0,48.385968762171125,69.0,1047845.0,-39.385968762171125
"All I Ask of You (Duet with Kelly Clarkson) [From ""The Phantom of the Opera""]",Josh Groban,Pop,9.0,48.385968762171125,69.0,1047845.0,-39.385968762171125
Chickens In the Pen,Kid Rock,Hard Rock,23.0,50.092229823890044,67.0,3043636.0,-27.092229823890044
Chickens In the Pen,Kid Rock,Hard Rock,23.0,50.092229823890044,67.0,3043636.0,-27.092229823890044
Tucker's Town,Hootie & The Blowfish,Pop,45.0,51.706248362888196,64.0,1260180.0,-6.706248362888196
Tucker's Town,Hootie & The Blowfish,Pop,45.0,51.706248362888196,64.0,1260180.0,-6.706248362888196
American Honey,Lady A,Country,31.0,53.67744579143089,71.0,3745386.0,-22.67744579143089
American Honey,Lady A,Country,31.0,53.67744579143089,71.0,3745386.0,-22.67744579143089
Bossa Nova Baby,Elvis Presley,Rock,46.0,48.97047668301992,82.0,11228237.0,-2.9704766830199176
Bossa Nova Baby,Elvis Presley,Rock,46.0,48.97047668301992,82.0,11228237.0,-2.9704766830199176
Heaven Come,Bethel Music & Jenn Johnson,Christian,35.0,50.13578931765117,74.0,2281399.0,-15.135789317651167
Heaven Come,Bethel Music & Jenn Johnson,Christian,35.0,50.13578931765117,74.0,2281399.0,-15.135789317651167
Till I Get There,Lupe Fiasco,Hip-Hop/Rap,43.0,40.43151559725621,70.0,2009721.0,2.568484402743792
Till I Get There,Lupe Fiasco,Hip-Hop/Rap,43.0,40.43151559725621,70.0,2009721.0,2.568484402743792
Wide Awake,Jake Owen,Country,23.0,44.91104304778586,61.0,2017406.0,-21.91104304778586
Wide Awake,Jake Owen,Country,23.0,44.91104304778586,61.0,2017406.0,-21.91104304778586
Cannonball,Brandi Carlile,Singer/Songwriter,38.0,50.50819060147982,65.0,949443.0,-12.508190601479818
Cannonball,Brandi Carlile,Singer/Songwriter,38.0,50.50819060147982,65.0,949443.0,-12.508190601479818
Do It Again,Elevation Worship,Christian,67.0,59.78391154358498,78.0,5347026.0,7.216088456415022
Late Nights & Early Mornings,Marsha Ambrosius,R&B/Soul,35.0,34.80432810770906,48.0,558379.0,0.19567189229093884
Coffee,Miguel,R&B/Soul,73.0,52.26039056805962,81.0,6319490.0,20.73960943194038
I Ain't Living Long Like This,Waylon Jennings,Country,50.0,48.00321149829772,70.0,1716850.0,1.9967885017022766
Superstition,Stevie Ray Vaughan & Double Trouble,Rock,36.0,45.45527789348443,63.0,2642673.0,-9.455277893484428
Life In the Fast Lane,Eagles,Rock,72.0,57.34852061180077,80.0,12392981.0,14.651479388199228
Whiskey Sunrise,Chris Stapleton,Country,57.0,60.295492671719224,84.0,9294744.0,-3.2954926717192237
Losing Heart,Brandi Carlile,Singer/Songwriter,32.0,50.29843298810934,65.0,949443.0,-18.29843298810934
I Don't Think About You,Kelly Clarkson,Pop,45.0,50.44976239808201,82.0,11037647.0,-5.449762398082008
Good Country Song,Blake Shelton,Country,41.0,44.41740003648252,76.0,7554646.0,-3.417400036482519
Polk Salad Annie,Elvis Presley,Rock,40.0,51.35925083640743,82.0,11228237.0,-11.359250836407433
Down,Miranda Lambert,Country,50.0,45.7237593702669,69.0,3735664.0,4.276240629733103
Don't It,Kenny Chesney,Country,28.0,48.547019878516174,71.0,4954062.0,-20.547019878516174
Miss Independent,Kelly Clarkson,Pop,55.0,51.510799350994255,82.0,11037647.0,3.4892006490057454
Farewell,Eminem,Hip-Hop/Rap,53.0,66.09553359968763,91.0,106660553.0,-13.095533599687627
Storm Coming,Gnarls Barkley,Alternative,28.0,39.18493713716555,68.0,634915.0,-11.184937137165548
enough for you,Olivia Rodrigo,Pop,9.0,47.511751288910645,87.0,50727523.0,-38.511751288910645
Nightmare,Halsey,Alternative,66.0,63.631550810688374,83.0,22639742.0,2.368449189311626
I'll Take Care of You,The Chicks,Country,37.0,45.69772266062066,67.0,1571638.0,-8.697722660620663
Because of Your Love,Kenny Chesney,Country,31.0,48.627675557196646,71.0,4954062.0,-17.627675557196646
You Wouldn't Know Me,Miranda Lambert,Country,26.0,48.734195641402884,69.0,3735664.0,-22.734195641402884
The Big Revival,Kenny Chesney,Country,32.0,48.485848819805646,71.0,4954062.0,-16.485848819805646
Big Balls,AC/DC,Hard Rock,59.0,61.97610199892409,83.0,32991368.0,-2.9761019989240936
tolerate it,Taylor Swift,Alternative,71.0,71.04721740589738,100.0,149973500.0,-0.04721740589738488
Everybody's Everything,Santana,Rock,36.0,53.23984554145475,73.0,3886373.0,-17.23984554145475
Larger Than Life,Backstreet Boys,Pop,74.0,50.03775041291035,79.0,6883076.0,23.96224958708965
I'm a Small Town,Kenny Chesney,Country,23.0,49.2947057480783,71.0,4954062.0,-26.2947057480783
Me and My Kind,Cody Johnson,Country,69.0,44.13202481621784,78.0,2089607.0,24.867975183782157
"Yah Yah (feat. Royce da 5'9"", Black Thought, Q-Tip & Denaun)",Eminem,Hip-Hop/Rap,53.0,66.5806846550935,91.0,106660553.0,-13.580684655093506
Hurricane,Theory of a Deadman,Rock,43.0,44.20130373926741,64.0,2312979.0,-1.2013037392674093
Don't Get Me Wrong,Pretenders,Rock,67.0,44.73683262548237,66.0,1708721.0,22.26316737451763
For the Birds,Miranda Lambert,Country,26.0,49.069906765066115,69.0,3735664.0,-23.069906765066115
Old Man and Me,Hootie & The Blowfish,Pop,43.0,52.023036777326375,64.0,1260180.0,-9.023036777326375
That Time,Regina Spektor,Alternative,38.0,43.143220599395335,61.0,1451058.0,-5.143220599395335
Slave to the Rhythm,Michael Jackson,Pop,60.0,60.8275663840227,87.0,38912920.0,-0.8275663840227026
Premonition,Eminem,Hip-Hop/Rap,49.0,65.18229644336236,91.0,106660553.0,-16.18229644336236
Stepdad,Eminem,Hip-Hop/Rap,39.0,65.67107125942377,91.0,106660553.0,-26.67107125942377
Everybody Needs Somebody to Love,The Blues Brothers,Soundtrack,63.0,36.849538875745786,57.0,451693.0,26.150461124254214
True Blue,Madonna,Pop,60.0,53.98484693911261,82.0,8982876.0,6.015153060887393
So Fine,Sean Paul,Pop,58.0,51.097190171047146,85.0,5417621.0,6.902809828952854
Lo Hecho Está Hecho,Shakira,Pop,55.0,59.3229026781814,89.0,40948506.0,-4.3229026781814
Broken Halos,Chris Stapleton,Country,78.0,62.258761989357865,84.0,9294744.0,15.741238010642135
Everything Has Changed (Taylor's Version) [feat. Ed Sheeran],Taylor Swift,Pop,72.0,69.71642147613687,100.0,149973500.0,2.2835785238631274
Ring of Fire,Alan Jackson,Country,39.0,49.576331572598356,75.0,3477025.0,-10.576331572598356
Suck My Kiss,Red Hot Chili Peppers,Alternative,65.0,60.433785683506294,86.0,23725907.0,4.566214316493706
Look What You Made Me Do,Taylor Swift,Pop,79.0,70.80962142619694,100.0,149973500.0,8.19037857380306
Après Moi,Regina Spektor,Alternative,39.0,45.00218508010741,61.0,1451058.0,-6.0021850801074095
I Wanna Love You (feat. Jussie Smollett),Empire Cast,Pop,24.0,36.71725867000492,53.0,550550.0,-12.717258670004917
Surfer Girl,The Beach Boys,Rock,29.0,48.437188701068486,76.0,5171781.0,-19.437188701068486
"I Will (feat. KXNG Crooked, Royce da 5'9"" & Joell Ortiz)",Eminem,Hip-Hop/Rap,50.0,66.77906390736135,91.0,106660553.0,-16.779063907361348
Keep Your Money (feat. Jussie Smollett),Empire Cast,Pop,35.0,36.86078035759939,53.0,550550.0,-1.8607803575993884
MIDDLE CHILD,J. Cole,Hip-Hop/Rap,49.0,58.96514681317435,85.0,27529093.0,-9.96514681317435
"1 step forward, 3 steps back",Olivia Rodrigo,Pop,52.0,47.02651365901811,87.0,50727523.0,4.973486340981893
Breathe (Taylor’s Version) [feat. Colbie Caillat],Taylor Swift,Country,61.0,69.8895437704191,100.0,149973500.0,-8.889543770419095
Leaving Nara,alt-J,Alternative,35.0,50.29084593016631,70.0,3438099.0,-15.290845930166313
Nothing In This World,Paris Hilton,Pop,17.0,43.19318806395203,50.0,810291.0,-26.19318806395203
Chokechain,3OH!3,Alternative,36.0,52.40441783942173,64.0,1087170.0,-16.404417839421733
We've Got Everything,Modest Mouse,Alternative,37.0,47.885694121305804,64.0,1591883.0,-10.885694121305804
Never Enough,Kelly Clarkson,Pop,56.0,50.49582469724544,82.0,11037647.0,5.504175302754561
Covered Wagon,Miranda Lambert,Country,24.0,49.33802795022287,69.0,3735664.0,-25.338027950222873
Colorado Sunrise,3OH!3,Alternative,39.0,52.293268566346235,64.0,1087170.0,-13.293268566346235
You Don't Miss a Thing,Bethel Music & Amanda Cook,Christian,38.0,50.30210989471393,74.0,2281399.0,-12.30210989471393
Graceless,The National,Alternative,50.0,45.52956900573238,65.0,1693880.0,4.470430994267623
What I've Done,LINKIN PARK,Hard Rock,51.0,60.48431336782816,91.0,32860006.0,-9.484313367828157
Mi Corazoncito,Aventura,Música tropical,72.0,60.96858741943695,81.0,10936132.0,11.03141258056305
I Just Can't Live a Lie,Carrie Underwood,Pop,34.0,45.82051364647485,72.0,6160672.0,-11.82051364647485
Photofinnish,3OH!3,Alternative,32.0,52.689037648177326,64.0,1087170.0,-20.689037648177326
Choice Kingdom,alt-J,Alternative,36.0,51.23904681131458,70.0,3438099.0,-15.23904681131458
God Save Rock 'N Roll,Kid Rock,Hard Rock,30.0,50.481988162790834,67.0,3043636.0,-20.481988162790834
La Diabla,Romeo Santos,Música tropical,78.0,61.7877830611453,87.0,27618573.0,16.212216938854702
Desolation Row,My Chemical Romance,Soundtrack,37.0,54.93504406531475,81.0,10568754.0,-17.93504406531475
Break the Bitch Down (feat. K. Camp),Kevin Gates,Hip-Hop/Rap,47.0,51.39026712572051,76.0,6962577.0,-4.390267125720513
Golden,Harry Styles,Pop,76.0,62.53388116702073,84.0,34528605.0,13.46611883297927
Worry B Gone,Chris Stapleton,Country,50.0,60.210056021178936,84.0,9294744.0,-10.210056021178936
Don't Go,Yaz,Pop,51.0,46.995863350566026,61.0,771562.0,4.004136649433974
sweetener,Ariana Grande,Pop,71.0,64.56402107346076,95.0,109122307.0,6.435978926539235
"Tonight, Tonight",The Smashing Pumpkins,Hard Rock,72.0,55.44772116056815,76.0,6240387.0,16.55227883943185
Survivor,Destiny's Child,R&B/Soul,70.0,55.24314625854111,73.0,8306871.0,14.75685374145889
(You Drive Me) Crazy,Britney Spears,Pop,70.0,50.35796582058373,84.0,18332608.0,19.64203417941627
Be My Forever (feat. Ed Sheeran),Christina Perri,Pop,25.0,47.25645774376514,74.0,4372284.0,-22.25645774376514
Six Degrees of Separation,Miranda Lambert,Country,24.0,48.6086750035434,69.0,3735664.0,-24.608675003543397
I'll Try,Alan Jackson,Country,54.0,51.355955178018405,75.0,3477025.0,2.644044821981595
You Call Me a Bitch Like It's a Bad Thing,Halestorm,Hard Rock,39.0,47.55871717071037,66.0,1658988.0,-8.558717170710374
Let Me Go,HAIM,Alternative,31.0,41.77575314321147,65.0,1445371.0,-10.775753143211467
Don’t You (Taylor’s Version) [From The Vault],Taylor Swift,Country,61.0,69.21218498686517,100.0,149973500.0,-8.212184986865168
Fidelity,Regina Spektor,Alternative,61.0,43.99495276684727,61.0,1451058.0,17.00504723315273
Moon Trance,Lindsey Stirling,Electronic,47.0,50.20580206270452,69.0,2460988.0,-3.205802062704521
Christ Is Risen,Matt Maher,Christian,45.0,43.74778665089456,59.0,465873.0,1.252213349105439
Forever & Always (Taylor’s Version),Taylor Swift,Country,64.0,69.41896196433811,100.0,149973500.0,-5.418961964338109
Amanda,Waylon Jennings,Country,45.0,47.26081261514936,70.0,1716850.0,-2.260812615149362
Moody Blue,Elvis Presley,Rock,58.0,49.727892587108634,82.0,11228237.0,8.272107412891366
Peaches (feat. Daniel Caesar & GIVĒON),Justin Bieber,Pop,51.0,63.83486764621167,94.0,86441506.0,-12.83486764621167
Hey Stephen (Taylor’s Version),Taylor Swift,Country,63.0,69.77672484652962,100.0,149973500.0,-6.776724846529618
A Daily AntheM,David Cook,Pop,22.0,37.07913454822505,42.0,342042.0,-15.07913454822505
You’re Not Sorry (Taylor’s Version),Taylor Swift,Country,62.0,69.8705715900588,100.0,149973500.0,-7.870571590058802
Love Will Take You,Angus & Julia Stone,Soundtrack,40.0,50.25729998588354,66.0,1339255.0,-10.257299985883542
Check,Young Thug,Hip-Hop/Rap,11.0,46.711255672349175,85.0,12731742.0,-35.711255672349175
Love Someone,Brett Eldredge,Country,14.0,41.11005909955302,70.0,1500517.0,-27.11005909955302
I'd Do Anything,Simple Plan,Rock,66.0,39.000714056415525,70.0,3989951.0,26.999285943584475
Hungover & Hard Up,Eric Church,Country,42.0,49.53847545206406,73.0,4182760.0,-7.538475452064063
Raw,Wiz Khalifa,Hip-Hop/Rap,37.0,52.399828193113784,84.0,12254440.0,-15.399828193113784
"Flightless Bird, American Mouth (Wedding Version)",Iron & Wine,Soundtrack,50.0,49.33850926596146,63.0,1168660.0,0.6614907340385372
"Flightless Bird, American Mouth (Wedding Version)",Iron & Wine,Soundtrack,50.0,49.33850926596146,63.0,1168660.0,0.6614907340385372
Love Death Birth,Carter Burwell,Soundtrack,43.0,34.56745324124215,50.0,80794.0,8.432546758757852
Love Death Birth,Carter Burwell,Soundtrack,43.0,34.56745324124215,50.0,80794.0,8.432546758757852
D.A.M.,Fetty Wap,Hip-Hop/Rap,60.0,46.2782764325245,61.0,2059532.0,13.7217235674755
D.A.M.,Fetty Wap,Hip-Hop/Rap,60.0,46.2782764325245,61.0,2059532.0,13.7217235674755
Bohemian Rhapsody,Pentatonix,Pop,49.0,52.523787371664845,79.0,4048961.0,-3.523787371664845
Bohemian Rhapsody,Pentatonix,Pop,49.0,52.523787371664845,79.0,4048961.0,-3.523787371664845
Rewind (feat. Monty),Fetty Wap,Hip-Hop/Rap,41.0,52.69732691318615,75.0,5182020.0,-11.697326913186153
Rewind (feat. Monty),Fetty Wap,Hip-Hop/Rap,41.0,52.69732691318615,75.0,5182020.0,-11.697326913186153
How We Do Things (feat. Monty),Fetty Wap,Hip-Hop/Rap,50.0,51.404530610760375,75.0,5182020.0,-1.404530610760375
How We Do Things (feat. Monty),Fetty Wap,Hip-Hop/Rap,50.0,51.404530610760375,75.0,5182020.0,-1.404530610760375
I Remember,Damien Rice,Singer/Songwriter,39.0,40.98314655837306,59.0,1148021.0,-1.9831465583730576
I Remember,Damien Rice,Singer/Songwriter,39.0,40.98314655837306,59.0,1148021.0,-1.9831465583730576
No Days Off (feat. Monty),Fetty Wap,Hip-Hop/Rap,46.0,52.296116006479885,75.0,5182020.0,-6.296116006479885
No Days Off (feat. Monty),Fetty Wap,Hip-Hop/Rap,46.0,52.296116006479885,75.0,5182020.0,-6.296116006479885
Trap Luv,Fetty Wap,Hip-Hop/Rap,45.0,51.317782975136524,75.0,5182020.0,-6.317782975136524
Trap Luv,Fetty Wap,Hip-Hop/Rap,45.0,51.317782975136524,75.0,5182020.0,-6.317782975136524
Breakaway,Kelly Clarkson,Pop,45.0,52.11637131495584,82.0,11037647.0,-7.116371314955842
Breakaway,Kelly Clarkson,Pop,45.0,52.11637131495584,82.0,11037647.0,-7.116371314955842
We Were Happy (Taylor’s Version) [From The Vault],Taylor Swift,Country,58.0,69.65282438834888,100.0,149973500.0,-11.652824388348876
We Were Happy (Taylor’s Version) [From The Vault],Taylor Swift,Country,58.0,69.65282438834888,100.0,149973500.0,-11.652824388348876
Hold On Forever,Rob Thomas,Pop,52.0,44.057485704643696,56.0,5036.0,7.942514295356304
Hold On Forever,Rob Thomas,Pop,52.0,44.057485704643696,56.0,5036.0,7.942514295356304
"American Eulogy: A. Mass Hysteria, B. Modern World",Green Day,Alternative,45.0,53.90849733274292,82.0,17741073.0,-8.908497332742918
"American Eulogy: A. Mass Hysteria, B. Modern World",Green Day,Alternative,45.0,53.90849733274292,82.0,17741073.0,-8.908497332742918
Boomin,Fetty Wap,Hip-Hop/Rap,42.0,50.94786679030323,75.0,5182020.0,-8.94786679030323
Boomin,Fetty Wap,Hip-Hop/Rap,42.0,50.94786679030323,75.0,5182020.0,-8.94786679030323
5th Dimension (feat. Ricco Barrino),B.o.B,Hip-Hop/Rap,27.0,43.77006390422022,77.0,2373440.0,-16.770063904220223
5th Dimension (feat. Ricco Barrino),B.o.B,Hip-Hop/Rap,27.0,43.77006390422022,77.0,2373440.0,-16.770063904220223
"Airplanes, Part II (feat Eminem & Hayley Williams)",B.o.B,Hip-Hop/Rap,64.0,45.2019193389337,77.0,2373440.0,18.7980806610663
Black Water,The Doobie Brothers,Rock,64.0,47.29362228006279,70.0,2902850.0,16.70637771993721
The Static Age,Green Day,Alternative,45.0,53.79125074225045,82.0,17741073.0,-8.791250742250448
The Kids (feat. Janelle Monáe),B.o.B,Hip-Hop/Rap,37.0,43.81195358797528,77.0,2373440.0,-6.811953587975282
Raise a Hallelujah,"Bethel Music, Jonathan David Helser & Melissa Helser",Christian,64.0,54.04815850845585,74.0,2281399.0,9.951841491544151
Things That Break,Miranda Lambert,Country,29.0,49.07865078821782,69.0,3735664.0,-20.07865078821782
Mirror Haus,Lindsey Stirling,Electronic,41.0,48.87704575465157,69.0,2460988.0,-7.877045754651569
We Are Giants (feat. Dia Frampton),Lindsey Stirling,Electronic,42.0,48.73309711891931,69.0,2460988.0,-6.733097118919311
Well-Rested,Miranda Lambert,Country,26.0,49.725411674632674,69.0,3735664.0,-23.725411674632674
Wind Beneath My Wings,Bette Midler,Soundtrack,49.0,27.24572618790222,58.0,808374.0,21.75427381209778
The Way I Am,Charlie Puth,Pop,65.0,55.36292381385195,82.0,25728999.0,9.63707618614805
Getaway Car,Audioslave,Hard Rock,42.0,51.746594755201876,73.0,5285856.0,-9.746594755201876
Life On the Moon,David Cook,Pop,30.0,36.517810312350484,42.0,342042.0,-6.517810312350484
U Did It (feat. Future),Chris Brown,R&B/Soul,44.0,54.49504433677307,90.0,29538914.0,-10.49504433677307
The Message,Nas,Hip-Hop/Rap,64.0,56.251144173756806,75.0,4383096.0,7.748855826243194
